index,SPACER_cluster_out_of_gas,SPACER_expand_pob_undef,SPACER_inductive_level,SPACER_max_cluster_size,SPACER_max_cvx_reduced_dim,SPACER_max_depth,SPACER_max_query_lvl,SPACER_need_sage,SPACER_num_abstractions,SPACER_num_abstractions_failed,SPACER_num_abstractions_success,SPACER_num_active_lemmas,SPACER_num_cant_abstract,SPACER_num_ctp_blocked,SPACER_num_dim_reduction_success,SPACER_num_invariants,SPACER_num_is_invariant,SPACER_num_lemma_jumped,SPACER_num_lemmas,SPACER_num_mbp_failed,SPACER_num_merge_gen,SPACER_num_merge_gen_failed,SPACER_num_merge_gen_success,SPACER_num_no_over_approximate,SPACER_num_non_lin,SPACER_num_pobs,SPACER_num_propagations,SPACER_num_queries,SPACER_num_reach_queries,SPACER_num_refinements,SPACER_num_reuse_reach_facts,SPACER_num_sync_cvx_cls,SPACER_num_under_approximations,SPACER_pob_out_of_gas,SPACER_wide_attmpts,SPACER_wide_success,max_memory,memory,result,time,time_iuc_solver_get_iuc,time_iuc_solver_get_iuc_hyp_reduce1,time_iuc_solver_get_iuc_hyp_reduce2,time_iuc_solver_get_iuc_learn_core,time_pool_solver_proof,time_pool_solver_smt_total,time_pool_solver_smt_total_sat,time_pool_solver_smt_total_undef,time_spacer_ctp,time_spacer_init_rules,time_spacer_init_rules_pt_init,time_spacer_mbp,time_spacer_solve,time_spacer_solve_propagate,time_spacer_solve_pt_must_reachable,time_spacer_solve_reach,time_spacer_solve_reach_children,time_spacer_solve_reach_cluster,time_spacer_solve_reach_gen_bool_ind,time_spacer_solve_reach_gen_merge,time_spacer_solve_reach_gen_merge_cvx_cls,time_spacer_solve_reach_gen_wide,time_spacer_solve_reach_is_reach
chc-lia-lin-0238.smt2,,,,1,,5,5,,1,,1,29,1,10,,46,108,,71,,,,,,,58,64,65,,,,,,,,,239.08,139.09,sat,8.88,2.79,0.23,1.59,0.12,0.91,4.81,3.27,,0.00,0.02,0.01,0.12,8.26,0.73,,7.52,0.52,0.04,3.00,0.00,,0.00,
chc-lia-lin-0239.smt2,,,,1,,5,5,,1,,1,27,1,8,,41,100,,67,,,,,,,57,61,61,,,,,,,,,233.08,137.11,sat,7.81,2.26,0.20,1.26,0.10,0.76,4.34,2.98,,0.00,0.01,0.01,0.10,7.21,0.70,,6.49,0.48,0.03,2.70,0.00,,0.00,
chc-lia-lin-0240.smt2,,,,1,1,6,6,,4,,4,26,4,13,,41,139,,70,,,,,,,58,78,62,,,,,,,2,,258.04,145.55,sat,7.99,1.95,0.18,1.06,0.08,0.68,4.73,3.28,,0.00,0.02,0.01,0.10,7.29,0.90,,6.37,0.46,0.04,2.84,0.05,0.00,0.05,
chc-lia-lin-0241.smt2,,,,1,1,6,6,,4,,4,26,4,13,,41,139,,70,,,,,,,58,78,62,,,,,,,2,,258.04,145.55,sat,8.73,2.11,0.19,1.14,0.10,0.73,5.18,3.56,,0.00,0.03,0.03,0.11,7.94,0.95,,6.96,0.50,0.04,3.10,0.05,0.00,0.05,
chc-lia-lin-0242.smt2,,,,2,1,5,5,,2,,2,25,2,5,,43,93,,67,,,,,,,53,57,60,,,,,,,12,1,247.08,142.85,sat,8.70,2.43,0.23,1.30,0.11,0.88,4.89,3.34,,0.00,0.02,0.02,0.11,7.98,0.65,,7.31,0.52,0.03,3.05,0.16,0.00,0.16,
chc-lia-lin-0243.smt2,,,,2,1,5,5,,2,,2,25,2,5,,43,93,,67,,,,,,,53,57,60,,,,,,,12,1,247.08,142.85,sat,9.37,2.48,0.23,1.31,0.11,0.89,5.51,3.73,,0.00,0.02,0.02,0.12,8.70,0.64,,8.04,0.56,0.03,3.58,0.16,0.00,0.16,
chc-lia-lin-0244.smt2,,,,2,1,6,6,,7,,7,26,6,9,,48,178,,77,,,,,,,62,119,68,,,,,,,74,4,270.44,153.78,sat,12.80,4.49,0.36,2.57,0.13,1.60,6.89,5.04,,0.00,0.02,0.01,0.13,12.14,1.21,,10.91,0.57,0.05,3.62,0.91,0.00,0.91,
chc-lia-lin-0245.smt2,,,,2,1,6,6,,7,,7,26,6,9,,48,178,,77,,,,,,,62,119,68,,,,,,,74,4,270.44,153.78,sat,12.71,4.42,0.35,2.52,0.13,1.58,6.86,4.99,,0.00,0.02,0.02,0.13,12.05,1.18,,10.85,0.57,0.05,3.63,0.90,0.00,0.90,
chc-lia-lin-0246.smt2,,,,1,1,7,7,,,,,18,2,9,,13,74,2,40,,,,,,,23,36,33,,,,,,,6,,141.76,78.07,sat,0.86,0.07,0.01,0.02,0.00,0.04,0.51,0.23,,0.00,0.02,0.01,0.01,0.67,0.11,,0.54,0.02,0.01,0.17,0.01,0.00,0.01,
chc-lia-lin-0247.smt2,,,,,1,6,6,,,,,21,1,7,1,17,71,3,40,,,,,,,25,36,34,,,,,,,12,2,204.72,123.19,sat,1.25,0.06,0.01,0.02,0.00,0.03,0.88,0.42,,0.00,0.01,0.01,0.01,1.04,0.14,,0.89,0.02,0.02,0.31,0.12,0.00,0.12,
chc-lia-lin-0248.smt2,,,,,,28,28,,,,,342,,1249,,252,4411,92,910,,,,,,,401,2278,883,,,,,,,,,954.88,396.90,sat,9.12,0.65,0.14,0.26,0.09,0.20,6.12,2.82,,0.07,0.03,0.01,0.28,8.41,2.54,,5.77,0.65,0.21,1.64,0.00,,0.00,
chc-lia-lin-0249.smt2,,,,,,5,5,,,,,20,,14,,1,43,1,39,,,,,,,19,9,38,5,,1,,,,,,147.96,48.61,unsat,0.25,0.00,0.00,0.00,0.00,0.00,0.07,0.03,,0.00,0.04,0.01,0.01,0.12,0.02,,0.09,0.02,0.00,0.00,0.00,,0.00,0.01
chc-lia-lin-0250.smt2,,,,,,24,24,,,,,157,,443,,77,1370,7,371,,,,,,,163,685,375,24,,1,,,,,,579.48,191.72,unsat,1.60,0.07,0.01,0.02,0.01,0.03,0.85,0.31,,0.00,0.05,0.01,0.07,1.37,0.36,,0.92,0.16,0.02,0.07,0.00,,0.00,0.06
chc-lia-lin-0251.smt2,,,67,74,1,80,80,,127,54,141,1089,244,19168,9,1514,77022,1095,5018,,84,260,20,,,2733,44396,5448,114,64,61,,,88,1020,,13213.60,5598.56,sat,531.58,10.98,1.96,5.95,1.59,1.82,472.70,231.41,,3.96,0.06,0.02,1.72,519.11,230.20,,288.50,5.64,10.85,142.10,12.54,0.00,12.54,5.38
chc-lia-lin-0252.smt2,,,,,,14,14,,,,,72,,146,,14,468,1,222,,,,,,,71,207,221,14,,1,,,,,,323.44,106.62,unsat,0.77,0.03,0.00,0.01,0.00,0.01,0.35,0.15,,0.00,0.04,0.01,0.04,0.61,0.11,,0.46,0.10,0.01,0.02,0.00,,0.00,0.02
chc-lia-lin-0253.smt2,,,,11,1,73,73,,,,,549,113,4175,,424,19185,425,1625,,19,83,,,,767,12694,1564,,7,,,,,568,,4989.56,1883.86,sat,38.40,1.39,0.26,0.63,0.20,0.33,27.75,10.34,,0.20,0.06,0.01,0.33,34.12,16.24,,17.56,0.96,0.79,6.36,1.43,0.00,1.43,
chc-lia-lin-0254.smt2,,,,85,1,105,105,,25,,,857,159,6596,,1518,84925,661,2861,,26,19,,,,2305,76260,3147,,,,,,33,300,,23540.60,8551.02,sat,316.92,3.48,0.50,1.77,0.52,0.50,263.73,26.38,,0.40,0.06,0.01,0.86,292.16,227.69,,64.04,2.81,7.46,9.21,10.24,0.00,10.24,0.54
chc-lia-lin-0255.smt2,,,,,,32,32,,,,,195,,840,,69,2575,7,538,,,,,,,207,1276,543,32,,1,,,,,,900.92,312.30,unsat,3.04,0.15,0.02,0.05,0.01,0.05,1.86,0.75,,0.01,0.07,0.02,0.10,2.72,0.89,,1.72,0.26,0.02,0.27,0.00,,0.00,0.08
chc-lia-lin-0256.smt2,,,,24,1,54,54,,189,45,563,1341,6,5575,,243,17509,216,2433,,,,,,,1645,8290,2775,119,8,46,,,126,66,,4433.12,1680.45,unsat,71.73,3.63,0.66,1.65,0.45,1.03,58.94,32.16,,0.49,0.05,0.01,0.82,70.87,17.79,,52.84,2.37,1.96,23.75,0.44,0.00,0.44,0.91
chc-lia-lin-0257.smt2,,,10,6,2,12,12,,,,,32,8,22,1,21,191,,74,,9,,1,,,68,93,89,23,3,18,5,,,47,9,621.40,357.94,sat,19.95,0.39,0.06,0.15,0.02,0.19,18.07,6.20,4.16,0.00,0.03,0.02,0.06,19.02,3.02,,15.94,0.11,0.05,3.59,2.15,0.00,2.15,0.81
chc-lia-lin-0258.smt2,,525,,21,2,48,47,,22,7,1,194,14,656,35,35,4313,14,616,,87,10,14,,,534,2029,707,136,49,103,273,,1,258,11,,782.54,timeout,598.87,3.35,0.56,1.58,0.25,1.22,556.47,32.67,97.67,0.19,0.02,0.02,0.53,569.07,78.88,,489.92,1.20,2.33,50.73,24.42,0.00,24.42,41.19
chc-lia-lin-0259.smt2,,,,,,39,39,,,,,145,,814,,101,3184,20,465,,,,,,,120,1900,438,,,,,,,,,1083.68,371.69,sat,3.49,0.13,0.02,0.04,0.01,0.05,1.93,0.61,,0.01,0.06,0.02,0.08,2.75,1.21,,1.40,0.23,0.02,0.17,0.00,,0.00,
chc-lia-lin-0260.smt2,,,,,,87,87,,,,,309,,4135,,187,12760,,1460,,,,,,,191,7122,1416,,,,,,,,,4652.52,1526.96,sat,15.92,0.82,0.07,0.26,0.07,0.35,9.31,2.86,,0.06,0.09,0.03,0.21,12.29,5.88,,6.07,0.56,0.04,1.34,0.00,,0.00,
chc-lia-lin-0261.smt2,,,,,,103,103,,,,,287,,3902,,125,12624,,1391,,,,,,,125,7951,1346,,,,,,,,,4461.12,1488.14,sat,16.24,0.61,0.05,0.20,0.05,0.25,9.61,2.24,,0.03,0.09,0.03,0.31,12.61,6.65,,5.54,0.68,0.04,1.35,0.00,,0.00,
chc-lia-lin-0262.smt2,,,,,,97,97,,,,,281,,3927,,125,11805,,1319,,,,,,,127,7408,1280,,,,,,,,,4622.48,1515.20,sat,14.81,0.62,0.05,0.20,0.04,0.27,8.49,1.93,,0.02,0.09,0.03,0.29,11.33,5.69,,5.25,0.63,0.04,1.24,0.00,,0.00,
chc-lia-lin-0263.smt2,,,,,,89,89,,,,,247,,3512,,125,10455,,1320,,,,,,,125,6002,1278,,,,,,,,,4466.00,1439.74,sat,12.53,0.81,0.05,0.19,0.04,0.47,6.80,1.82,,0.03,0.09,0.03,0.18,9.46,4.19,,4.93,0.49,0.03,0.84,0.00,,0.00,
chc-lia-lin-0264.smt2,,,,,,117,117,,,,,301,,3827,,125,13835,,1839,,,,,,,125,9078,1780,,,,,,,,,5762.80,1853.28,sat,19.71,0.61,0.07,0.23,0.05,0.19,11.95,3.00,,0.03,0.09,0.03,0.26,15.31,8.09,,6.75,0.68,0.05,1.96,0.00,,0.00,
chc-lia-lin-0265.smt2,,,,,,101,101,,,,,248,,3910,,126,12083,,1320,,,,,,,125,7562,1278,,,,,,,,,4539.04,1505.13,sat,16.34,0.61,0.06,0.21,0.04,0.25,9.32,2.40,,0.02,0.09,0.03,0.33,12.20,6.12,,5.68,0.66,0.03,1.75,0.00,,0.00,
chc-lia-lin-0266.smt2,,,,,,82,82,,,,,227,,3215,,125,9567,21,1347,,,,,,,127,5250,1301,,,,,,,,,3409.36,1165.82,sat,12.00,0.69,0.05,0.19,0.04,0.35,6.68,2.02,,0.04,0.10,0.03,0.20,9.25,4.15,,4.78,0.52,0.03,0.81,0.00,,0.00,
chc-lia-lin-0267.smt2,,,,,,122,122,,,,,365,,3858,,125,14150,,2094,,,,,,,149,9432,2030,,,,,,,,,5775.28,1988.22,sat,22.03,0.60,0.06,0.23,0.06,0.16,13.67,3.25,,0.03,0.09,0.03,0.39,17.47,9.60,,7.37,0.92,0.06,2.01,0.00,,0.00,
chc-lia-lin-0268.smt2,,,,,1,78,77,,12,,19,4912,238,21686,64,645,77973,871,7448,,76,182,,,,6796,40187,7945,,5,,,,67,1661,,,6145.61,timeout,594.21,16.80,2.73,9.11,2.58,2.48,424.51,250.76,,4.13,0.08,0.02,2.61,496.09,146.48,,349.25,9.58,21.73,170.89,14.97,0.00,14.97,0.38
chc-lia-lin-0269.smt2,,,,,,119,119,,,,,309,,5581,,299,19199,,2052,,,,,,,187,12674,1992,,,,,,,,,6093.28,2173.86,sat,26.91,0.92,0.13,0.39,0.10,0.23,17.02,2.96,,0.04,0.09,0.03,0.34,21.42,12.61,,8.34,0.89,0.07,1.83,0.00,,0.00,
chc-lia-lin-0270.smt2,,,,,,121,121,,,,,305,,3878,,125,13986,60,2027,,,,,,,127,9559,1964,,,,,,,,,5776.36,2015.39,sat,21.66,0.64,0.03,0.14,0.06,0.31,12.78,2.45,,0.03,0.09,0.03,0.35,16.35,9.52,,6.37,0.80,0.05,1.56,0.00,,0.00,
chc-lia-lin-0271.smt2,,,,,,108,108,,,,,326,,3904,,125,13201,47,1503,,,,,,,127,8432,1452,,,,,,,,,5045.48,1670.87,sat,18.53,0.55,0.04,0.17,0.06,0.20,10.73,2.15,,0.03,0.11,0.03,0.20,13.66,7.71,,5.52,0.54,0.04,1.37,0.00,,0.00,
chc-lia-lin-0272.smt2,,,,,,90,90,,,,,247,,3571,,125,10570,,1308,,,,,,,127,6138,1267,,,,,,,,,4519.68,1471.95,sat,14.11,0.71,0.06,0.22,0.05,0.34,7.37,1.81,,0.03,0.09,0.03,0.23,10.03,4.71,,4.97,0.54,0.03,0.83,0.00,,0.00,
chc-lia-lin-0273.smt2,,,,,,143,143,,,,,387,,8577,,187,22986,152,1823,,,,,,,191,12769,1766,,,,,,,,,8101.40,2732.69,sat,46.51,1.25,0.10,0.42,0.10,0.52,34.38,4.57,,0.10,0.09,0.03,0.27,39.22,16.61,,22.01,0.71,0.06,2.37,0.00,,0.00,
chc-lia-lin-0274.smt2,,,,,,99,99,,,,,417,,5418,,187,15635,,1469,,,,,,,187,9453,1428,,,,,,,,,6402.04,2174.91,sat,23.53,0.97,0.12,0.38,0.08,0.33,14.42,2.86,,0.03,0.10,0.03,0.21,17.92,9.56,,7.96,0.57,0.06,2.09,0.00,,0.00,
chc-lia-lin-0275.smt2,,,,,,108,108,,,,,309,,4073,,189,15481,1,1625,,,,,,,187,10321,1576,,,,,,,,,8053.68,2606.16,sat,28.57,0.84,0.08,0.30,0.08,0.30,19.18,2.85,,0.04,0.09,0.03,0.24,23.14,10.27,,12.45,0.63,0.41,1.66,0.01,,0.01,
chc-lia-lin-0276.smt2,,,,,,95,95,,,,,287,,3933,,125,11342,34,1256,,,,,,,125,7028,1218,,,,,,,,,4644.48,1540.45,sat,15.50,0.65,0.05,0.20,0.05,0.31,8.91,1.86,,0.03,0.11,0.04,0.17,11.54,6.08,,5.09,0.45,0.03,1.31,0.00,,0.00,
chc-lia-lin-0277.smt2,,,,,,105,105,,,,,435,,5573,,187,17036,,1577,,,,,,,187,10473,1530,,,,,,,,,6511.72,2226.09,sat,26.12,0.96,0.12,0.38,0.10,0.31,16.28,3.48,,0.04,0.09,0.03,0.33,20.17,10.98,,8.78,0.75,0.06,2.50,0.00,,0.00,
chc-lia-lin-0278.smt2,,,,,1,76,75,,62,,9,5608,192,15260,27,451,49770,279,7773,,39,70,,,,6846,23157,8233,,1,,,,92,681,,,4420.39,timeout,587.58,18.24,2.97,9.83,2.97,2.54,380.87,233.90,,2.18,0.08,0.02,2.90,453.25,77.16,,375.75,10.22,23.63,191.42,8.08,0.00,8.08,0.96
chc-lia-lin-0279.smt2,,,,,1,78,77,,68,,61,4216,371,24997,29,417,93007,440,6560,,62,134,,,,6135,51673,7145,,1,,,,95,2201,10,,6974.73,timeout,589.60,16.30,2.45,8.79,2.49,2.25,429.82,240.27,,3.78,0.08,0.02,2.60,509.24,160.13,,348.74,9.36,23.79,148.18,27.86,0.00,27.86,1.40
chc-lia-lin-0280.smt2,,,,,1,5,5,,,,,15,2,7,,27,53,,43,,,,,,,35,23,38,,,,,,,,,690.96,369.78,sat,21.01,1.90,0.12,0.76,0.05,1.00,13.89,11.58,,0.00,0.08,0.08,0.20,17.17,2.71,,14.44,1.27,0.01,8.55,0.10,0.00,0.10,
chc-lia-lin-0281.smt2,,,,,1,13,13,,,,,177,10,298,,233,2960,,431,,,,,,,332,1617,417,,,,,,,,,1702.52,994.33,sat,369.01,40.52,2.96,18.10,1.53,18.93,301.08,234.01,,0.38,0.09,0.08,2.76,361.50,95.28,,266.16,16.94,1.11,173.45,0.82,0.00,0.82,
chc-lia-lin-0282.smt2,,,,,,42,42,,,,,451,,2046,,133,6373,12,1125,,,,,,,477,3270,1131,42,,1,,,,,,2155.24,723.69,unsat,8.67,0.45,0.07,0.18,0.04,0.14,6.01,2.52,,0.04,0.09,0.02,0.24,8.16,2.67,,5.33,0.64,0.09,1.35,0.00,,0.00,0.14
chc-lia-lin-0283.smt2,,,,1,1,13,13,,1,,1,165,10,176,,369,3943,,570,,,,,,,429,2524,555,,,,,,,,,2133.56,1204.74,sat,559.11,94.89,5.44,54.98,2.47,34.07,429.80,329.30,,0.60,0.09,0.08,3.86,552.01,131.08,,420.87,22.67,1.92,250.23,1.01,0.00,1.01,
chc-lia-lin-0284.smt2,,,,,1,12,12,,1,,1,129,13,357,,374,4417,,569,,,,,,,454,2761,555,,,,,,,6,,1935.28,1108.73,sat,478.21,87.83,5.35,45.40,2.71,36.15,357.60,281.84,,0.59,0.09,0.08,3.60,471.62,120.38,,351.18,21.87,1.86,192.04,1.61,0.00,1.61,
chc-lia-lin-0285.smt2,,,,,1,15,15,,,,,175,14,361,,317,4620,,531,,,,,,,414,2747,516,,,,,,,4,,1969.84,1125.95,sat,489.31,63.82,4.43,31.38,1.89,27.92,393.06,310.00,,0.60,0.11,0.10,3.60,482.25,142.42,,339.76,21.15,1.70,207.07,1.51,0.00,1.51,
chc-lia-lin-0286.smt2,,,,,1,8,8,,,,,69,5,46,,252,1761,2,364,,,,,,,321,1075,355,,,,,,,,,1286.48,736.01,sat,243.70,34.98,2.24,16.65,1.16,15.59,186.14,149.01,,0.20,0.09,0.09,2.57,238.11,54.10,,183.98,14.96,0.80,105.15,0.41,0.00,0.41,
chc-lia-lin-0287.smt2,,,,,1,12,11,,1,,1,491,10,311,,120,4525,2,610,,,,,,,470,2317,598,,,,,,,12,,,447.48,timeout,591.10,95.85,6.26,51.67,2.55,37.96,432.11,349.94,,0.84,0.10,0.09,4.30,557.97,169.89,,388.03,24.73,2.28,211.89,1.83,0.00,1.83,
chc-lia-lin-0288.smt2,,,,,,14,13,,10,,9,494,14,492,,238,5344,,632,,,,,,,518,2993,615,,,,,,1,12,,,451.19,timeout,583.72,83.64,5.99,44.06,2.43,33.59,441.15,355.58,,0.93,0.08,0.07,4.12,554.08,171.03,,382.98,23.78,2.34,218.93,2.75,0.00,2.75,0.08
chc-lia-lin-0289.smt2,,,,1,1,9,9,,10,,10,59,11,86,,267,1301,,392,,,,,,,303,568,381,,,,,,,10,,1320.36,725.64,sat,265.68,53.70,3.00,27.52,1.42,22.87,187.17,152.48,,0.14,0.10,0.09,2.81,259.66,50.72,,208.89,16.79,0.81,105.46,1.57,0.00,1.57,
chc-lia-lin-0290.smt2,,,,,1,8,8,,,,,59,6,47,,143,1081,,234,,,,,,,192,564,225,,,,,,,,,1130.56,648.38,sat,149.92,21.63,1.40,9.58,0.77,10.28,112.76,87.06,,0.09,0.11,0.10,1.48,144.75,38.91,,105.81,9.36,0.30,57.34,0.44,0.00,0.44,
chc-lia-lin-0291.smt2,,,,,1,8,8,,2,,2,58,8,30,,260,2162,2,354,,,,,,,312,1505,345,,,,,,,8,,1657.08,954.53,sat,264.08,48.48,3.12,25.62,1.35,19.66,192.17,150.25,,0.20,0.10,0.09,2.42,257.80,57.27,,200.50,15.04,0.77,106.86,1.50,0.00,1.50,
chc-lia-lin-0292.smt2,,,,,1,10,10,,,,,110,8,184,,262,2632,,449,,,,,,,346,1431,438,,,,,,,,,1685.12,1002.84,sat,376.02,70.16,5.52,35.71,2.69,28.36,274.80,220.19,,0.32,0.12,0.11,3.28,368.21,98.28,,269.88,20.34,1.15,138.81,0.73,0.00,0.73,
chc-lia-lin-0293.smt2,,,,64,1,49,49,,219,47,636,2281,46,12670,4,399,32813,548,3617,,16,90,,,,2723,13124,4207,102,37,45,,,159,563,,9793.92,3227.17,unsat,109.06,5.80,1.02,2.76,0.74,1.50,86.52,48.71,,1.27,0.07,0.02,1.25,107.72,32.29,,75.19,3.94,4.25,28.60,2.35,0.00,2.35,1.22
chc-lia-lin-0294.smt2,,,,,1,107,106,,66,,79,3429,101,31783,,868,116989,2517,7384,,24,60,,,,4491,70127,7693,,3,,,,63,699,,,9107.12,timeout,594.60,19.83,3.12,11.67,2.76,2.14,511.88,235.26,,3.18,0.11,0.03,2.35,576.84,226.41,,349.87,8.23,15.11,174.75,7.63,0.00,7.63,0.68
chc-lia-lin-0295.smt2,,,,107,1,59,58,,469,49,1876,4093,168,25266,2,572,71276,1549,6693,,36,403,16,,,5087,32022,8033,161,47,63,,,376,1158,2,,4971.03,timeout,590.35,18.68,2.91,9.70,2.53,3.87,495.08,270.75,,4.17,0.07,0.02,2.78,568.23,159.85,,408.06,10.13,20.29,188.91,14.19,0.00,14.19,4.76
chc-lia-lin-0296.smt2,,119,33,135,2,61,61,,40,,81,327,362,928,3,564,11430,611,1363,,205,547,,,,1716,8463,2330,,127,,46,,27,6524,183,6489.84,2674.82,sat,132.14,2.79,0.51,1.22,0.35,0.92,108.52,58.05,4.50,0.32,0.06,0.02,0.80,127.25,24.17,,102.75,2.94,4.95,20.22,30.60,0.00,30.60,1.04
chc-lia-lin-0297.smt2,4,5,,58,2,22,22,,24,18,50,358,115,420,,138,2733,117,549,,67,269,39,,,512,1600,597,71,11,39,22,,6,3091,96,1976.88,781.12,unsat,22.30,0.70,0.11,0.24,0.07,0.31,18.29,13.07,0.36,0.06,0.06,0.02,0.22,21.65,3.65,,17.90,0.59,0.56,3.21,7.77,0.00,7.77,0.56
chc-lia-lin-0298.smt2,,,,34,2,28,27,,21,,46,299,114,488,5,96,2403,141,545,,59,224,4,,,421,1250,579,8,32,4,2,,5,3183,99,,,,,0.66,0.09,0.21,0.06,0.32,16.48,12.05,0.74,0.05,0.06,0.02,0.18,19.35,2.61,,16.60,0.55,0.44,2.76,8.15,0.00,8.15,0.14
chc-lia-lin-0299.smt2,6,85,,56,2,29,29,,7,2,54,421,166,887,16,141,4789,233,787,,120,264,12,,,590,2457,864,41,62,27,34,,7,2557,59,2993.44,1108.06,unsat,33.13,1.07,0.19,0.41,0.09,0.45,27.11,16.23,2.68,0.17,0.06,0.02,0.29,32.36,7.35,,24.85,0.89,0.97,5.08,8.36,0.00,8.36,0.61
chc-lia-lin-0300.smt2,,89,,43,2,37,36,,26,,12,447,337,1053,3,109,5429,175,1030,,157,193,,,,671,2559,1315,,111,,50,,31,9750,217,,,,,1.57,0.29,0.60,0.16,0.65,56.65,41.22,4.09,0.18,0.06,0.02,0.50,64.50,8.22,,56.09,1.48,1.29,9.96,30.03,0.00,30.03,0.39
chc-lia-lin-0301.smt2,,,,2,,52,52,,4,,,788,,3225,,234,13455,12,1693,,,,,,,901,7928,1721,52,,1,,,4,,,5897.88,1858.14,unsat,19.99,1.00,0.15,0.38,0.11,0.34,14.80,5.80,,0.11,0.11,0.03,0.42,19.08,8.10,,10.77,1.16,0.20,2.68,0.02,,0.02,0.22
chc-lia-lin-0302.smt2,,8,,42,2,29,29,,8,,24,396,158,533,4,128,3467,89,624,,34,219,,,,510,2032,731,29,13,7,46,,5,5752,93,2539.12,955.56,unsat,37.62,0.80,0.15,0.30,0.08,0.34,32.39,24.54,1.24,0.09,0.06,0.02,0.26,36.86,4.41,,32.29,0.79,0.77,4.84,17.98,0.00,17.98,0.36
chc-lia-lin-0303.smt2,,1264,,188,2,40,39,,94,7,103,1554,1064,5536,23,353,19389,472,3465,,1085,348,91,,,2952,7905,4595,100,700,92,359,,42,17286,79,,2478.52,timeout,585.09,10.56,1.70,5.15,1.29,2.98,477.76,259.79,65.03,2.07,0.07,0.03,1.65,543.01,64.90,,477.90,6.86,20.58,111.86,155.76,0.00,155.76,15.11
chc-lia-lin-0304.smt2,,878,21,95,3,45,45,1,46,,29,242,513,2474,26,642,12686,492,2140,,507,273,2,,,1444,6614,2725,2,380,2,96,,5,15800,269,4281.16,1775.18,sat,236.95,4.83,0.97,2.19,0.53,1.64,209.95,82.81,65.98,0.67,0.06,0.02,0.97,233.33,27.87,,205.21,3.56,5.65,49.81,76.33,0.00,76.33,3.82
chc-lia-lin-0305.smt2,,5,,39,2,19,19,,9,,34,256,92,522,,85,1535,53,438,,11,68,,,,289,563,461,19,5,1,18,,3,2324,35,1069.40,401.05,unsat,15.65,0.51,0.07,0.15,0.04,0.27,12.90,9.46,0.80,0.03,0.07,0.03,0.15,15.08,1.32,,13.67,0.44,0.34,2.88,6.32,0.00,6.32,0.15
chc-lia-lin-0306.smt2,,454,,251,5,58,57,47,34,,59,1432,891,7183,100,439,28100,385,3134,,508,579,49,,,3116,13040,4327,52,393,48,53,,58,11062,159,,3692.59,timeout,580.75,9.66,1.68,4.79,1.11,2.68,482.95,243.88,42.15,3.31,0.07,0.03,1.66,552.46,107.10,,445.02,6.87,22.62,102.88,118.43,0.01,118.43,11.08
chc-lia-lin-0307.smt2,,,,,,7,7,,,,,71,,47,,4,225,4,103,,,,,,,50,67,102,7,,1,,,,,,513.20,176.67,unsat,1.05,0.03,0.00,0.01,0.00,0.02,0.55,0.29,0.01,0.00,0.07,0.03,0.02,0.73,0.15,,0.55,0.07,0.00,0.03,0.00,,0.00,0.02
chc-lia-lin-0308.smt2,,746,,148,3,38,37,2,273,28,198,1526,866,4542,67,280,20345,300,3291,,951,625,34,,,3669,9021,6149,52,625,38,260,,135,26571,256,,2679.07,timeout,594.63,9.53,1.64,4.48,1.16,2.85,480.34,300.58,34.81,2.20,0.09,0.03,2.24,542.92,73.39,,469.33,9.19,18.11,104.49,162.91,0.01,162.91,10.40
chc-lia-lin-0309.smt2,,5,,3,,14,14,,,,,194,8,371,,78,1686,7,288,,,,,,,158,882,287,14,,1,,,,,,1169.96,436.29,unsat,4.11,0.17,0.01,0.05,0.01,0.09,2.91,1.47,0.07,0.01,0.08,0.03,0.09,3.68,1.09,,2.54,0.24,0.05,0.51,0.01,,0.01,0.15
chc-lia-lin-0310.smt2,699,1748,,283,3,42,42,5,57,2,43,1388,818,6025,54,233,27505,256,3078,,483,76,,,,2827,12479,3678,277,252,194,22,,12,8598,174,15342.48,5453.51,unsat,424.60,6.47,0.89,2.90,0.75,1.97,367.16,107.14,133.98,1.96,0.07,0.03,1.73,422.08,114.21,,307.63,5.62,18.40,76.17,63.69,0.00,63.69,17.85
chc-lia-lin-0311.smt2,,,,,,2,2,,,,,6,,,,,3,,8,,,,,,,6,,7,2,,1,,,,,,268.00,100.29,unsat,0.28,0.00,0.00,0.00,0.00,0.00,0.03,0.01,,,0.08,0.03,0.00,0.05,0.00,,0.04,0.00,0.00,,,,,0.00
chc-lia-lin-0312.smt2,,,,,,64,64,,,,,1504,,9327,,287,37890,42,3274,,,,,,,1891,23069,3287,64,,1,,,,,,22133.12,6799.23,unsat,79.98,3.43,0.54,1.72,0.42,0.69,66.08,27.52,,0.49,0.13,0.03,0.85,78.11,34.21,,43.64,2.62,1.39,15.97,0.05,,0.05,0.71
chc-lia-lin-0313.smt2,131,342,,110,2,30,30,,25,4,15,485,214,1806,13,25,9136,8,934,,99,34,25,,,836,4180,1084,135,67,116,13,,5,4023,21,6155.56,2167.03,unsat,61.87,1.62,0.17,0.73,0.12,0.60,51.88,21.95,14.15,0.27,0.09,0.04,0.51,60.65,16.67,,43.82,1.30,1.82,8.24,13.98,0.00,13.98,1.45
